Date,Hour,Hourly Rainfall (mm),Hourly Water Level (meters),Hourly Discharge Rate (cubic meters per second),Flood Indicator
4/25/2023,20,4.699882682,3.337858827,153.7226768,0
4/25/2023,21,8.901411374,2.435642294,197.4048323,0
4/26/2023,0,1.473030443,3.929583292,58.82473961,0
4/26/2023,1,0.078415908,4.712794539,352.115604,1
4/26/2023,2,6.309217902,4.733378867,285.4211674,1
4/26/2023,3,4.476734254,1.286515782,454.3875177,0
4/26/2023,4,1.342748509,4.436346423,123.9767079,1
4/26/2023,5,9.579341211,3.818441486,411.8491607,0
4/26/2023,7,2.418932941,0.802780758,107.2315351,0
4/26/2023,8,5.006035712,1.705987701,229.3516509,0
4/26/2023,9,6.796203327,4.604937066,126.5686885,1
4/26/2023,10,0.76239218,3.349304037,164.6242252,0
4/26/2023,12,8.069654909,1.65718558,300.3063773,0
4/26/2023,13,4.596648704,3.7372467,235.1349193,0
4/26/2023,14,5.46577142,0.626546778,476.4797618,0
4/26/2023,15,4.328160022,2.188946056,106.8665639,0
4/26/2023,17,1.657497798,1.157434545,153.7873881,0
4/26/2023,18,4.455416387,4.203516085,397.7932714,1
4/26/2023,20,0.499790287,3.435265008,114.3866279,0
4/26/2023,22,9.811925292,3.18219618,188.9874047,0
4/26/2023,23,7.93142874,0.983527487,346.4849319,0
4/27/2023,0,8.537849217,0.5761076,304.8996583,0
4/27/2023,1,2.419771303,4.593039923,262.2903392,1
4/27/2023,3,1.969257045,4.188546513,379.5070613,1
4/27/2023,4,9.514298104,4.997076352,89.49781136,1
4/27/2023,5,9.94819294,1.451440661,350.6812979,0
4/27/2023,6,7.117228057,1.693268335,453.1154456,0
4/27/2023,7,9.811437318,3.482869044,76.00468866,0
4/27/2023,8,5.695397796,4.844518856,113.2940027,1
4/27/2023,11,5.935609354,4.077996271,231.5968794,1
4/27/2023,12,0.73081562,1.110856339,111.6349855,0
4/27/2023,13,6.223432646,4.898471829,278.0465183,1
4/27/2023,14,9.811778368,4.839589553,106.94539,1
4/27/2023,15,1.901076498,1.23678031,264.4792053,0
4/27/2023,16,7.925951163,1.847404062,393.6268845,0
4/27/2023,17,9.078987938,0.950697489,166.218961,0
4/27/2023,18,9.437015928,1.722729195,266.3537757,0
4/27/2023,19,9.601356044,4.171801052,496.4071862,1
4/27/2023,20,5.214596387,2.202420232,358.9926905,0
4/27/2023,21,9.77307908,0.897786352,428.6105471,0
4/27/2023,22,7.573102071,2.040014862,236.681423,0
4/27/2023,23,1.616714362,4.916225004,395.5374154,1
4/28/2023,0,4.769001065,3.333576179,68.22912782,0
4/28/2023,1,7.183311754,2.372724259,105.3100321,0
4/28/2023,2,2.473403158,1.249423311,141.3817668,0
4/28/2023,4,6.66600479,4.193820542,430.5851952,1
4/28/2023,5,1.626997438,1.766647861,205.8197229,0
4/28/2023,6,5.650853125,0.815309131,344.5795371,0
4/28/2023,7,7.71626911,0.754815008,369.1914327,0
4/28/2023,9,0.121031168,3.113458626,210.7588857,0
4/28/2023,10,0.090384691,4.679435395,309.6740038,1
4/28/2023,11,3.57029344,2.735345426,204.0195168,0
4/28/2023,12,9.261940684,4.293254671,87.74318235,1
4/28/2023,13,2.286767796,2.506489789,496.7617902,0
4/28/2023,14,6.343636889,3.688625956,107.2321041,0
4/28/2023,15,2.220758707,3.793427318,82.55677273,0
4/28/2023,16,3.216699897,1.282836677,445.3388371,0
4/28/2023,19,0.953992773,0.818134737,198.0525783,0
4/28/2023,20,4.28702021,2.126930845,226.1544219,0
4/28/2023,21,0.291697636,2.906597598,167.9508374,0
4/28/2023,22,4.808901466,4.983010219,204.3698026,1
4/28/2023,23,6.624340117,2.635401032,234.8151803,0
4/29/2023,0,1.185026236,4.172255407,374.1872311,1
4/29/2023,1,2.888849389,2.444302783,280.1912874,0
4/29/2023,3,9.195310247,3.179366607,68.84617723,0
4/29/2023,4,9.932550154,4.489679487,276.3807452,1
4/29/2023,5,0.44911299,2.349241486,312.901155,0
4/29/2023,8,3.924581862,2.378223238,308.0748132,0
4/29/2023,10,9.184264321,0.921017331,158.8674777,0
4/29/2023,11,9.509285945,0.575021978,444.3315568,0
4/29/2023,12,5.77122586,4.430904189,58.56953417,1
4/29/2023,13,3.571211593,1.564137105,379.6045831,0
4/29/2023,18,6.566310737,1.231299794,464.051216,0
4/29/2023,20,1.915929457,4.3321163,63.04853495,1
4/29/2023,21,9.182390867,4.387053303,360.4194821,1
4/29/2023,22,1.018036829,2.330481869,266.8267641,0
4/30/2023,0,2.20852783,1.147442699,146.4223142,0
4/30/2023,1,0.389299633,0.538785512,79.02080621,0
4/30/2023,3,1.752217721,3.139707818,329.9132657,0
4/30/2023,4,8.667703545,2.549277074,277.5840343,0
4/30/2023,8,4.366141898,3.731306725,55.74041587,0
4/30/2023,9,5.800888347,2.492121659,362.8533451,0
4/30/2023,10,5.166983852,3.794986428,238.0996476,0
4/30/2023,12,2.82496066,4.15913902,342.0862709,1
4/30/2023,13,3.530503916,3.147940582,207.6064764,0
4/30/2023,15,9.464565132,1.565242141,110.28869,0
4/30/2023,16,8.925582275,3.326137091,352.1803133,0
4/30/2023,18,7.80365503,2.370325019,466.0929974,0
4/30/2023,20,4.975398521,4.401552231,92.69790357,1
4/30/2023,21,2.046801091,3.511707313,199.8534349,0
4/30/2023,22,5.911303033,2.516384693,218.1048287,0
4/30/2023,23,1.861358978,2.695550879,146.4350325,0
5/1/2023,2,2.070758092,2.114341297,65.37901507,0
5/1/2023,4,0.690075926,2.660825819,414.6948111,0
5/1/2023,5,9.407845205,2.686485228,360.3656907,0
5/1/2023,6,5.06920438,3.046333043,376.1918841,0
5/1/2023,8,8.10878581,4.103681449,189.9378596,1
5/1/2023,9,8.358259279,2.530085314,94.84876493,0
5/1/2023,11,6.936180575,3.138059745,424.3033851,0
5/1/2023,12,7.711228159,2.715651719,491.211859,0
5/1/2023,13,6.546506869,1.365420978,272.2311566,0
5/1/2023,16,5.390945527,4.616789674,194.9362589,1
5/1/2023,18,4.252281854,4.785188065,83.79214061,1
5/1/2023,19,0.375710904,2.898748805,474.5107844,0
5/1/2023,20,1.278668012,3.341949704,214.287653,0
5/1/2023,22,0.000116348,1.082212776,401.2348112,0
5/1/2023,23,4.165658285,2.191195486,389.9467726,0
5/2/2023,0,5.225101811,0.946157505,323.0238109,0
5/2/2023,1,0.5463442,3.303293199,332.0527177,0
5/2/2023,2,9.73078163,2.510933878,337.1014558,0
5/2/2023,3,2.261253312,4.000932372,332.9246242,1
5/2/2023,6,2.304166621,2.328495039,379.5307553,0
5/2/2023,7,0.014738221,4.669634224,399.6258748,1
5/2/2023,8,7.293447941,3.696898168,442.6082668,0
5/2/2023,9,9.668454998,2.385156312,147.0378932,0
5/2/2023,10,2.242934833,2.827724764,87.71187159,0
5/2/2023,11,6.630471918,0.87895855,267.3024965,0
5/2/2023,14,4.22629197,1.784318308,249.7026107,0
5/2/2023,15,3.029309056,3.136137774,306.8838615,0
5/2/2023,16,3.25295134,0.992670647,287.1819223,0
5/2/2023,17,7.126213331,4.84626501,67.19125269,1
5/2/2023,20,3.709410082,1.604545081,120.8752466,0
5/2/2023,21,9.019401967,3.729026222,317.4492803,0
5/2/2023,22,8.066935197,3.995696153,317.124745,0
5/3/2023,0,7.542482597,3.265247571,105.5586082,0
5/3/2023,3,6.610142542,1.989116446,152.3397779,0
5/3/2023,4,0.784558163,1.617293658,127.096045,0
5/3/2023,5,5.444969591,4.946062829,350.4207711,1
5/3/2023,7,1.67321304,3.796757147,339.5984553,0
5/3/2023,8,7.806317174,3.581263237,89.60271238,0
5/3/2023,9,5.837727805,1.454365569,452.0905626,0
5/3/2023,10,9.522217857,1.575489561,225.1698786,0
5/3/2023,11,0.424222982,1.765780536,191.0162329,0
5/3/2023,12,2.653261376,2.350072752,258.0626513,0
5/3/2023,14,2.965599122,0.588431672,438.6096514,0
5/3/2023,16,7.590052825,4.845244241,186.5539474,1
5/3/2023,17,1.025159641,2.037066742,438.7711134,0
5/3/2023,18,5.138544642,2.023280957,401.6854083,0
5/3/2023,19,5.088905556,0.531913157,468.8634526,0
5/3/2023,20,3.692807702,3.561128097,160.5876405,0
5/3/2023,21,9.329248626,4.214479531,309.6316176,1
5/3/2023,22,8.275063199,1.159737352,173.5450631,0
5/3/2023,23,6.972093819,1.218498572,420.8425207,0
5/4/2023,1,4.617161438,3.273308368,304.1686233,0
5/4/2023,2,9.209945211,0.701872509,202.6415441,0
5/4/2023,3,6.945954273,3.301461457,195.2076682,0
5/4/2023,4,7.289810617,1.890129753,340.2078457,0
5/4/2023,7,8.070709039,4.149208367,433.9278404,1
5/4/2023,8,1.95240603,2.301604821,169.0687003,0
5/4/2023,9,3.453419522,4.762188212,283.7758346,1
5/4/2023,10,3.356104543,2.329082231,252.7414426,0
5/4/2023,12,8.565372237,2.677447691,300.5654644,0
5/4/2023,13,7.011698616,4.538895469,347.6859459,1
5/4/2023,14,7.270567616,4.584925596,316.361482,1
5/4/2023,17,4.962587529,4.214906787,80.03761468,1
5/4/2023,18,3.805177099,4.060898214,102.4004858,1
5/4/2023,19,1.630353369,1.404101029,318.4135599,0
5/4/2023,21,7.344439321,4.325597306,85.84030807,1
5/4/2023,22,3.843550385,1.801176505,243.3212346,0
5/4/2023,23,0.25193414,4.785170353,299.4451691,1
5/5/2023,0,8.389973277,0.724370659,197.9356948,0
5/5/2023,1,0.114179835,1.17459164,374.195166,0
5/5/2023,2,7.036997796,2.919115121,339.6967736,0
5/5/2023,3,9.702571097,3.09106612,199.7682625,0
5/5/2023,4,4.376613281,3.403175375,389.692638,0
5/5/2023,5,2.34973405,0.576361082,341.9127691,0
5/5/2023,6,7.0487101,4.821650486,336.8504204,1
5/5/2023,7,8.17128142,0.700646417,299.0424654,0
5/5/2023,8,5.464303161,1.143778787,55.12535064,0
5/5/2023,11,5.047955983,4.695200978,474.1743696,1
5/5/2023,13,8.626404711,4.201958608,314.4625113,1
5/5/2023,16,5.527070757,2.568033399,203.173177,0
5/5/2023,17,3.96553682,2.745355749,264.4555746,0
5/5/2023,21,3.097878592,3.943169824,489.9707658,0
5/5/2023,22,2.90045532,2.683807853,98.56604973,0
